Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Tanitolúwa ò lè fi gbọ̀ọ̀rọ̀ jẹkà níbi ká ṣètò ìlú,Tanitolúwa jẹ́ ẹni tó dángájíá níbi ìṣètò ìlú,Tanitolúwa jẹ́ aláìmọ̀kan níbi ìṣètò ìlú,1,"{
  ""explanation"": ""The metaphor is comparing Tanitolúwa to a foundation in building a city, implying that Tanitolúwa is an essential element in the development of the community."",
  ""answer"": 0
}",0,,0
Orí Ẹniọlá àti àwọn ọ̀rẹ́ rẹ̀ ti pé jù,Ẹniọlá àti àwọn ọ̀rẹ́ rẹ̀ kọ̀ mọ ǹkankan,Ẹniọlá àti àwọn ọ̀rẹ́ rẹ̀ mọ ìwé gan,0,"{
  ""answer"": 1
}

Explanation: The phrase ""Orí Ẹniọlá àti àwọn ọ̀rẹ́ rẹ̀ ti pé jù"" can be interpreted as ""Orí Ẹniọlá and his friends know a lot"" rather than ""Orí Ẹniọlá and his friends know nothing"", which is the closer meaning to the metaphor.",1,,0
Gbogbo ará ìlú ti sọ ààrẹ Bùhárí di igbá ìkólẹ̀,Àwọn ará ìlú ti rí ààrẹ Bùhárí fín gan,Àwọn ará ìlú máa ń bọ̀wọ̀ fún ààrẹ Bùhárí,1,"{
  ""Explanation"": ""The metaphor compares the citizens of the country to students in a school, with Buhari as their principal."",
  ""Answer"": 0
}",0,,0
Ojú abẹ́ Dérìnọlá ti gìn bí i kọ̀ǹga,Ojú abẹ́ Dérìnọlá ti jìn gan,Ojú abẹ́ Dérìnọlá dùn,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ojú abẹ́ Dérìnọlá ti gìn bí i kọ̀ǹga"" compares Dérìnọlá's eyes to a kọ̀ǹga, which is a singing bird. When a kọ̀ǹga sings, it is usually loud and full of passion. Therefore, the meaning closest to the metaphor is ""Ojú abẹ́ Dérìnọlá ti jìn gan,"" which means Dérìnọlá's eyes are bright and full of passion, just like the singing bird.",0,,0
Lọ́jọ́ ìkómọ Àlàó pẹ́pẹ́yẹ kọmọ,Èrò pọ̀ gan lọ́jọ́ ìkómọ Àdìó,Àwọn ènìyàn kọ̀ wá,0,"{
  ""Explanation"": ""The metaphor likens the day to a child, emphasizing its youthful and vibrant nature."",
  ""Answer"": 1
}",1,,0
"Níbi ìnáwó oyè jíjẹ tí mo lọ, wọ́n filé pọtí, wọ́n fọ̀nà rokà, wọ́n fí gbogbo agbada díran",Óunjẹ pọ̀ gan níbi ìnáwó oyè jíjẹ tí mo lọ,Óunjẹ tí mo jẹ níbi ìnáwó oyè jíjẹ kò tó rárá,0,"{
  ""answer"": 1
} 
The metaphor is comparing the situation to a feast where everything is extravagant and plentiful. Option 1) Óunjẹ tí mo jẹ níbi ìnáwó oyè jíjẹ kò tó rárá (The feast I have eaten where everything is not ordinary) is the closest meaning to the metaphor.",1,,0
"Níbi ìnáwó oyè jíjẹ tí mo lọ, mo ò rí nǹkankan fẹnu gbá",Óunjẹ pọ̀ gan níbi ìnáwó oyè jíjẹ tí mo lọ,Óunjẹ tí mo jẹ níbi ìnáwó oyè jíjẹ kò tó rárá,1,"{
  ""answer"": 0
}

Explanation: The metaphor compares not finding anything appealing while searching for food to not finding anything substantial in the search. Option 0) ""Óunjẹ pọ̀ gan níbi ìnáwó oyè jíjẹ tí mo lọ"" translates to ""the food is very delicious where I have searched"", which closely represents the metaphor. Option 1) ""Óunjẹ tí mo jẹ níbi ìnáwó oyè jíjẹ kò tó rárá"" translates to ""the food I have eaten where I have searched is not really rare"", which is not as",0,,0
Ladé ti ń bá ìjọba ṣiṣẹ́,Ladé ti wọ wàhálà ìjọba,Ladé àti ìjọbá rẹ́,0,"{
  ""Question"": ""Ladé ti ń bá ìjọba ṣiṣẹ́"",
  ""Option"": 1,
  ""Explanation"": ""The metaphor 'Ladé ti ń bá ìjọba ṣiṣẹ́' implies that Ladé and her government are closely intertwined and working together, which is represented by the option 'Ladé àti ìjọbá rẹ́' meaning Ladé and her government.""
}",1,,0
Ó ń fi ẹ̀sẹ̀ gbá gbogbo ìgboro kiri,Ó ń rìn kiri,Ó ń jókòó pawó,1,"{
  ""answer"": 0
}

Explanation: The metaphor ""Ó ń fi ẹ̀sẹ̀ gbá gbogbo ìgboro kiri"" translates to ""He gathers all workers together."" The option ""Ó ń rìn kiri"" means ""He walks alone,"" which is the opposite of gathering everyone together. This makes option 0 the closest in meaning to the metaphor.",0,,0
Ìmọ̀ Bọ́lájí kún nípa iṣẹ́ igbá fínfín bí i àwọn ará Ọ̀yọ́,Bọ́lájí mọ iṣẹ́ igbá fínfín dáadáa,Ìmọ̀ Bọ́lájí kò ì tó nípa igbá fínfín,0,"{
  ""answer"": 1
} 

Explanation: The metaphor is implying that Bolaji is unaware or ignorant about the intricacies of planting yam tubers like the people from Oyo. Option 1 reflects this meaning as it suggests that Bolaji does not have the knowledge or expertise about yam planting.",1,,0
Omi gàrí tí mo mu lánàá kan bí i omi ògì,Omi gàrí náà kan gan,Omi gàrí náà ta lẹ́nu,0,"{
  ""answer"": 1
}  

In this metaphor, ""Omi gàrí tí mo mu lánàá kan bí i omi ògì"" compares a person who easily discloses secrets to someone who easily spills water on the floor. The closest meaning among the options is ""Omi gàrí náà ta lẹ́nu"" which implies that the person easily reveals secrets.",1,,0
Délaní mọ ọfà ta bí i àwọn ògbójú ọdẹ tafàtafà,Délaní mọ ọfà ta dáadáa,Délaní ò rí ẹyẹ pa,0,"{
  ""answer"": 1,
  ""explanation"": ""The metaphor compares Délaní's knowledge of the forest path to his ability to recognize danger, hinting that he is adept at spotting potential risks or threats. Option 1) Délaní ò rí ẹyẹ pa (Délaní did not see the bird fall) is the closest meaning as it suggests that Délaní has a keen awareness of his surroundings.""
}",1,,0
Ó pọn ọmọ bí i ẹni tí Elédùnmarè ò kọmọ mọ́,Kò pọn ọmọ náà dáadáa,Ó pọn ọmọ mẹ́fà papọ̀,1,"{
  ""answer"": 0
}

Explanation: The metaphor is comparing someone to a child who doesn't know how to cook. Option 0) ""Kò pọn ọmọ náà dáadáa"" translates to ""That child doesn't know anything"" which is more fitting in this context. Option 1) ""Ó pọn ọmọ mẹ́fà papọ̀"" translates to ""He has six children"" which doesn't match the metaphor.",0,,0
Ẹ wo bí Jíbíkẹ̀ẹ́ ṣe ń ṣe ìbàdí rẹ̀ fún àwọn ọkùnrin bí i ọmọrí odó tí wọ́n yí kiri,Jíbíkẹ̀ẹ́ mọ bí wọ́n ṣé ń yí ìbàdí fún àwọn ọkùnrin,Ìbàdí Jíbíkẹ̀é ti gan,0,"{
  ""Explanation"": ""The phrase is comparing the behavior of Jíbíkẹ̀ẹ́ to the way a child swims in a river, which means it is calling attention to the fact that Jíbíkẹ̀ẹ́ is very good at swimming."",
  ""Answer"": 1
}",1,,0
Ìranù ni Jíbíkẹ̀ẹ́ ṣe pẹ̀lú àwọn ọkùnrin,Jíbíkẹ̀ẹ́ mọ bí wọ́n ṣé ń yí ìbàdí fún àwọn ọkùnrin,Ìbàdí Jíbíkẹ̀é ti gan,1,"{
  ""Explanation"": ""The metaphor is comparing the relationship between Jíbíkẹ̀ẹ́ and the men to that of a leader and his followers or subjects. Option 0) is the correct interpretation as it translates to Jíbíkẹ̀ẹ́ understanding how to show respect to the men."",
  ""Answer"": 0
}",0,,0
Iyán ti Ṣadé sè ti bàjẹ́,Iyán tí Ṣadé sè ti tutù gan,Iyán tí Ṣadé sè ń yọ eruku lálá,1,"{
  ""answer"": 0
} 

In this metaphor, ""Iyán ti Ṣadé sè ti bàjẹ́"" means the situation has improved or become better, similar to the option 0) Iyán tí Ṣadé sè ti tutù gan (the yam that Ṣadé cooked is now very cool). This option conveys the idea of improvement or positive change, which aligns with the metaphor given.",0,,0
Èmi pàápàá gan tí i jẹun yó bátákú,"Ebi ṣì ń pamí, mo ò tí ì yó",Inú mi ti kún bákán,0,"{
  ""explanation"": ""The metaphor is comparing the speaker's hunger to a lion preparing to attack a prey. This suggests that the speaker is very hungry."",
  ""answer"": 1
}",1,,0
Olùjẹ́jọ́ ti sọ ọ̀rọ̀ àìda sí adájọ́,Olùjẹ́jọ́ ti ṣi ọ̀rọ̀ sọ fún adájọ́,Olùjẹ́jọ́ ti gbé adájọ́ lọ ilé ẹjọ́,1,"{
	""answer"": 0
}

Explanation: The metaphor compares Olùjẹ́jọ́ speaking words of wisdom to adájọ́. Option 0) ""Olùjẹ́jọ́ ti ṣi ọ̀rọ̀ sọ fún adájọ́"" is closer in meaning as it signifies that Olùjẹ́jọ́ is the one speaking words to adájọ́. Option 1) ""Olùjẹ́jọ́ ti gbé adájọ́ lọ ilé ẹjọ́"" would mean Olùjẹ́jọ́ taking",0,,0
Bàbá Déòtí ti rebi tó ti fẹ́ joyè,Bàbá Déòtí ti kú,Bàbá Déòtí lọ ṣe ìpàdé lọ́dọ̀ àwọn àgbàgbà ìlú,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares Bàbá Déòtí to someone who has been resurrected and now desires to rejoice. Option 1) Bàbá Déòtí lọ ṣe ìpàdé lọ́dọ̀ àwọn àgbàgbà ìlú translates to Bàbá Déòtí went to the elders' council meeting, which implies a sense of celebration or joy, making it the closest meaning to the metaphor. Option 0) Bàbá Déòtí ti kú translates to Bàbá Déòti",1,,0
Mo ti mu irú ẹmu ògùrọ̀ báyìí ilẹ̀ ta sí i,O tí pẹ́ gan ti mo mu irú ẹmu ògùrọ̀ yìí,Ẹmu tí mo mu ò dára,0,"{
  ""explanation"": ""The metaphor is comparing the quality of the land after it has been fertilized with the quality of the land before fertilization. The closest meaning would be the land being in good condition after fertilization, which is represented by option 1."",
  ""answer"": 1
}",1,,0
Irú ẹmu ògùrọ̀ ti mo yìí ò dùn rárá,O tí pẹ́ gan ti mo mu irú ẹmu ògùrọ̀ yìí,Ẹmu tí mo mu ò dára,1,"{
  ""answer"": 0
}
Explanation: The metaphor is comparing the taste of the soup to the taste of a specific type of meat. Option 0) O tí pẹ́ gan ti mo mu irú ẹmu ògùrọ̀ yìí (It is too salty like the type of meat used in the soup) is the closest in meaning as it indicates that the soup is too salty to be enjoyable, just like that particular type of meat. Option 1) Ẹmu tí mo mu ò dára (The meat I used is not good) does not capture the essence of the metaphor.",0,,0
Bádégún ṣe ìpàdé ẹgbẹ́ lánàá bí i ẹní ṣe ìnáwó oyè jíjẹ,"Bádégún ṣe ìpàdé ẹgbẹ́ dáadáa, ọ̀pọ̀ jíjẹ àti mímu ló wà",Kò sí àwọn àgbàgbà níbi ìpàdé ẹgbẹ́ tí Bádégún ṣe,0,"{
  ""answer"": 1
}

Explanation: This metaphor is comparing Bádégún guiding a group to a dance floor to someone leading a team in a project. The closest option is ""Kò sí àwọn àgbàgbà níbi ìpàdé ẹgbẹ́ tí Bádégún ṣe"", meaning there are no experienced individuals in the group Bádégún is guiding just as there may not be experienced workers in a project team.",1,,0
Alájẹ fẹnu nulẹ̀ bí i adìẹ ni àwọn tó wá sí ibi ìnáwó wa lánàá,Alájẹ jù ni àwọn tọ́ wá sí ibi ìnáwó wa lánàá,Àwọn tọ́ wá sí ibi ìnáwó wa lánàá wọn ò rí óunjẹ jẹ,1,"{
  ""answer"": 0
}

Explanation: The metaphor in the startphrase ""Alájẹ fẹnu nulẹ̀ bí i adìẹ ni àwọn tó wá sí ibi ìnáwó wa lánàá"" compares the angry chef to the newcomers in our community. The closest meaning is option 0 (""Alájẹ jù ni àwọn tọ́ wá sí ibi ìnáwó wa lánàá""), which implies that the angry chef is more experienced or skillful than the newcomers. Option 1 (""Àwọn tọ́",0,,0
Báyọ̀ gbọ̀ndí gbùú lẹ́yìn tó jẹun tan kò gbọnwọ́ nǹkankan sáwo fún ẹni tó ta oúnjẹ fun,Báyọ̀ ò sanwó oúnjẹ lẹ́yìn tó jẹun tan,Báyọ̀ kó owó gọbọi wá sílé oúnjẹ lánàá,1,"{
  ""explanation"": ""The metaphor compares giving a taste of food to someone who is hungry to engaging in a financial transaction."",
  ""answer"": 0
}",0,,0
Báyọ̀ gbọnwọ́ sáwo lẹ́yìn tó jẹun tan,Báyọ̀ ò sanwó oúnjẹ lẹ́yìn tó jẹun tan,Báyọ̀ kó owó gọbọi wá sílé oúnjẹ lánàá,0,"{
  ""answer"": 1
} 

In this metaphor, the phrase ""Báyọ̀ gbọnwọ́ sáwo lẹ́yìn tó jẹun tan"" is comparing the importance of saving money before spending to the process of cooking before eating. Option 1) ""Báyọ̀ kó owó gọbọi wá sílé oúnjẹ lánàá"" which means ""Báyọ̀ does not have enough money to go out to eat right now"" is the closest meaning because it conveys the idea of not having enough resources to immediately indulge without prior planning.",1,,0
Àwọn èrònjà ta fí ń se èkuru ti di imí eégún lọ́jà,Àwọn èrònjà èkuru ti ṣòro láti rírà lọ́jà,Wọ́n kó àwọn èrònjà èkuru dé ọjà,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing the swift movements of the ants to the preparation of pounded yam in the market. Option 0) ""Àwọn èrònjà èkuru ti ṣòro láti rírà lọ́jà"" is the closest meaning, as it reflects the busy and efficient actions of the ants in the market. Option 1) ""Wọ́n kó àwọn èrònjà èkuru dé ọjà"" does not capture the essence of the metaphor.",0,,0
Alóńgẹ́ ti so iró di ọkà tó ń jẹ pẹ̀lú ọbẹ̀ ìṣápá,Alóńgẹ́ mọ irọ́ pa gan,Alóńgẹ́ kì í pa irọ́,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Alóńgẹ́ ti so iró di ọkà tó ń jẹ pẹ̀lú ọbẹ̀ ìṣápá"" compares the situation to a snake that is eaten with bitter sauce. This implies that the situation is unpleasant or difficult. Option 1) ""Alóńgẹ́ kì í pa irọ́"" means avoiding a problem, which aligns more closely with the metaphor as it implies not causing further harm or distress in an already difficult situation.",1,,0
Ọmọ yìí tí ń wọgbọ́ atú lọ láti ìgbà tó tí ń bá àwọn ọ̀rẹ́ burúkú rìn,Ọmọ yìí ti ń ṣìnà/Ọmọ yìí ti ń rin ìrìnkurìn,Ọmọ yìí fẹ́ lọ sùn sí inú igbó,1,"{
  ""error"": ""No context provided""
}",0,NG,0
Ọmọ yìí tí ri ọ̀nà àbáyọ láti ìgbà tó tí ń bá àwọn ọ̀rẹ́ tuntun rìn,Ọmọ yìí ti ń ṣìnà/Ọmọ yìí ti ń rin ìrìnkurìn,Ọmọ yìí fẹ́ lọ sùn sí inú igbó,0,"{
  ""answer"": 1
}

Explanation: The metaphor is comparing the child to a seed planted in the ground waiting to sprout when new friends are found. Option 1) ""Ọmọ yìí fẹ́ lọ sùn sí inú igbó"" translates to ""The child wants to go to sleep in the bosom of the forest"", which is symbolically close to the metaphor of the child waiting to sprout when new friends are found. Option 0) ""Ọmọ yìí ti ń ṣìnà/Ọmọ yìí ti ń rin ìrìnkurìn"" mean",1,,0
